session_id,session_date,channel,device,product_view,add_to_cart,checkout,purchase
S0023818,2026-08-23,Direct,Desktop,1,1,1,1
S0023819,2025-09-10,Organic,Mobile,0,0,0,0
S0023820,2025-12-28,Organic,Mobile,1,1,0,0
S0023821,2026-07-03,Direct,Desktop,1,0,0,0
S0023822,2026-06-14,Direct,Mobile,1,0,0,0
S0023823,2026-08-09,Direct,Mobile,0,0,0,0
S0023824,2026-06-01,Email,Mobile,1,0,0,0
S0023825,2025-05-01,Organic,Mobile,1,0,0,0
S0023826,2025-09-22,Organic,Mobile,0,0,0,0
S0023827,2025-08-16,Paid Search,Desktop,0,0,0,0
S0023828,2025-09-10,Paid Search,Mobile,0,0,0,0
S0023829,2025-10-01,Organic,Mobile,1,0,0,0
S0023830,2026-08-16,Email,Desktop,1,1,0,0
S0023831,2025-01-10,Direct,Mobile,0,0,0,0
S0023832,2026-01-21,Email,Desktop,1,0,0,0
S0023833,2025-07-25,Paid Search,Desktop,1,0,0,0
S0023834,2026-05-09,Organic,Desktop,1,1,1,1
S0023835,2025-03-10,Direct,Desktop,1,0,0,0
S0023836,2026-07-21,Organic,Mobile,1,1,0,0
S0023837,2025-06-30,Organic,Mobile,1,0,0,0
S0023838,2025-04-30,Social,Mobile,1,0,0,0
S0023839,2025-11-29,Email,Mobile,0,0,0,0
S0023840,2026-05-01,Direct,Desktop,0,0,0,0
S0023841,2025-11-11,Organic,Desktop,1,0,0,0
S0023842,2025-05-16,Email,Mobile,1,0,0,0
S0023843,2025-04-21,Direct,Desktop,0,0,0,0
S0023844,2025-06-29,Social,Desktop,1,0,0,0
S0023845,2026-04-26,Paid Search,Mobile,1,1,0,0
S0023846,2025-08-29,Paid Search,Mobile,1,0,0,0
S0023847,2025-12-18,Social,Mobile,1,0,0,0
S0023848,2025-01-06,Direct,Mobile,0,0,0,0
S0023849,2025-07-13,Organic,Tablet,1,0,0,0
S0023850,2026-02-17,Email,Mobile,0,0,0,0
S0023851,2025-08-21,Paid Search,Desktop,1,0,0,0
S0023852,2025-06-09,Paid Search,Mobile,1,0,0,0
S0023853,2025-05-05,Paid Search,Mobile,0,0,0,0
S0023854,2026-05-15,Email,Desktop,1,1,1,0
S0023855,2025-06-24,Organic,Mobile,1,0,0,0
S0023856,2025-10-17,Organic,Mobile,1,1,0,0
S0023857,2025-10-17,Email,Mobile,0,0,0,0
S0023858,2026-05-09,Social,Mobile,0,0,0,0
S0023859,2025-04-19,Organic,Mobile,0,0,0,0
S0023860,2025-11-21,Social,Mobile,0,0,0,0
S0023861,2025-06-12,Organic,Desktop,1,1,1,1
S0023862,2025-02-08,Email,Mobile,1,0,0,0
S0023863,2025-04-10,Direct,Desktop,1,1,0,0
S0023864,2026-07-15,Paid Search,Desktop,0,0,0,0
S0023865,2026-05-11,Direct,Mobile,1,1,1,0
S0023866,2025-07-26,Direct,Mobile,1,0,0,0
S0023867,2025-05-19,Paid Search,Desktop,0,0,0,0
S0023868,2026-01-30,Paid Search,Tablet,1,1,0,0
S0023869,2025-08-31,Social,Mobile,0,0,0,0
S0023870,2025-01-31,Paid Search,Mobile,0,0,0,0
S0023871,2025-09-15,Direct,Mobile,0,0,0,0
S0023872,2025-10-08,Organic,Mobile,1,0,0,0
S0023873,2025-08-28,Direct,Desktop,1,1,0,0
S0023874,2026-06-06,Organic,Mobile,1,0,0,0
S0023875,2026-05-09,Direct,Desktop,1,0,0,0
S0023876,2026-01-20,Paid Search,Desktop,1,1,1,1
S0023877,2025-09-09,Organic,Desktop,1,1,0,0
S0023878,2025-07-08,Email,Mobile,0,0,0,0
S0023879,2025-01-21,Social,Desktop,0,0,0,0
S0023880,2026-03-12,Email,Mobile,0,0,0,0
S0023881,2025-02-23,Organic,Mobile,1,0,0,0
S0023882,2025-04-05,Organic,Mobile,1,0,0,0
S0023883,2026-02-10,Organic,Mobile,1,1,1,0
S0023884,2025-08-20,Social,Mobile,0,0,0,0
S0023885,2025-03-04,Organic,Mobile,0,0,0,0
S0023886,2025-07-12,Social,Mobile,1,1,0,0
S0023887,2025-02-26,Social,Desktop,1,0,0,0
S0023888,2025-08-20,Direct,Desktop,1,0,0,0
S0023889,2026-05-26,Organic,Mobile,1,0,0,0
S0023890,2025-09-10,Organic,Mobile,1,0,0,0
S0023891,2025-09-16,Organic,Mobile,0,0,0,0
S0023892,2025-02-22,Email,Desktop,1,0,0,0
S0023893,2026-03-12,Social,Mobile,0,0,0,0
S0023894,2025-09-17,Direct,Mobile,1,0,0,0
S0023895,2025-05-05,Organic,Tablet,0,0,0,0
S0023896,2025-05-04,Social,Mobile,1,0,0,0
S0023897,2026-05-25,Email,Mobile,1,0,0,0
S0023898,2025-11-12,Organic,Mobile,1,1,1,1
S0023899,2026-05-23,Paid Search,Tablet,0,0,0,0
S0023900,2026-03-05,Social,Desktop,1,0,0,0
S0023901,2026-03-24,Paid Search,Mobile,1,0,0,0
S0023902,2025-03-06,Paid Search,Mobile,1,0,0,0
S0023903,2025-03-10,Paid Search,Mobile,1,1,0,0
S0023904,2025-02-02,Email,Mobile,1,0,0,0
S0023905,2025-08-05,Organic,Tablet,1,0,0,0
S0023906,2025-07-03,Social,Mobile,0,0,0,0
S0023907,2026-01-05,Paid Search,Mobile,0,0,0,0
S0023908,2025-01-21,Direct,Mobile,1,1,0,0
S0023909,2025-07-11,Paid Search,Mobile,1,1,0,0
S0023910,2026-02-18,Organic,Desktop,1,0,0,0
S0023911,2025-10-27,Direct,Mobile,1,1,1,0
S0023912,2025-02-28,Organic,Mobile,1,0,0,0
S0023913,2026-05-19,Direct,Mobile,1,0,0,0
S0023914,2025-04-20,Paid Search,Desktop,1,0,0,0
S0023915,2025-05-27,Paid Search,Mobile,1,0,0,0
S0023916,2026-07-22,Social,Mobile,1,0,0,0
S0023917,2026-02-07,Paid Search,Mobile,1,1,1,1
S0023918,2025-01-09,Organic,Mobile,1,0,0,0
S0023919,2025-05-11,Paid Search,Mobile,1,1,1,0
S0023920,2026-03-23,Social,Desktop,1,0,0,0
S0023921,2026-05-27,Organic,Mobile,1,0,0,0
S0023922,2025-06-28,Direct,Mobile,0,0,0,0
S0023923,2025-03-23,Social,Mobile,0,0,0,0
S0023924,2026-02-24,Email,Mobile,1,0,0,0
S0023925,2026-07-25,Paid Search,Mobile,1,0,0,0
S0023926,2026-06-20,Email,Mobile,0,0,0,0
S0023927,2026-08-21,Paid Search,Mobile,0,0,0,0
S0023928,2025-10-06,Email,Mobile,0,0,0,0
S0023929,2025-04-11,Direct,Mobile,1,1,0,0
S0023930,2026-05-21,Paid Search,Desktop,1,0,0,0
S0023931,2025-03-15,Social,Desktop,1,0,0,0
S0023932,2025-07-02,Paid Search,Mobile,1,0,0,0
S0023933,2026-02-08,Social,Mobile,0,0,0,0
S0023934,2026-04-20,Email,Desktop,0,0,0,0
S0023935,2026-04-13,Organic,Mobile,1,0,0,0
S0023936,2026-07-13,Social,Mobile,1,0,0,0
S0023937,2025-03-07,Organic,Desktop,1,1,0,0
S0023938,2026-03-15,Organic,Mobile,0,0,0,0
S0023939,2025-02-28,Organic,Tablet,1,0,0,0
S0023940,2025-06-08,Organic,Mobile,0,0,0,0
S0023941,2025-01-22,Email,Mobile,0,0,0,0
S0023942,2025-05-19,Organic,Desktop,1,0,0,0
S0023943,2025-01-11,Paid Search,Mobile,1,0,0,0
S0023944,2026-05-28,Direct,Desktop,0,0,0,0
S0023945,2025-12-14,Social,Mobile,0,0,0,0
S0023946,2026-07-12,Organic,Mobile,1,1,1,1
S0023947,2026-03-22,Paid Search,Mobile,1,1,1,1
S0023948,2026-05-23,Organic,Mobile,0,0,0,0
S0023949,2025-04-01,Organic,Mobile,1,0,0,0
S0023950,2025-07-31,Email,Desktop,1,0,0,0
S0023951,2025-08-25,Email,Desktop,1,1,1,0
S0023952,2025-03-18,Direct,Mobile,0,0,0,0
S0023953,2026-02-09,Paid Search,Desktop,1,1,0,0
S0023954,2026-05-26,Direct,Desktop,1,0,0,0
S0023955,2025-01-31,Direct,Desktop,1,0,0,0
S0023956,2025-02-17,Paid Search,Mobile,1,0,0,0
S0023957,2025-02-10,Email,Mobile,0,0,0,0
S0023958,2026-01-16,Organic,Desktop,0,0,0,0
S0023959,2025-12-26,Social,Mobile,0,0,0,0
S0023960,2025-11-02,Organic,Desktop,1,0,0,0
S0023961,2025-01-23,Organic,Mobile,0,0,0,0
S0023962,2025-02-05,Paid Search,Mobile,1,1,0,0
S0023963,2025-10-15,Organic,Mobile,1,0,0,0
S0023964,2026-02-27,Organic,Desktop,1,0,0,0
S0023965,2025-08-19,Email,Desktop,0,0,0,0
S0023966,2025-08-04,Paid Search,Mobile,0,0,0,0
S0023967,2025-11-07,Paid Search,Mobile,0,0,0,0
S0023968,2026-03-02,Paid Search,Mobile,0,0,0,0
S0023969,2025-07-19,Paid Search,Mobile,1,1,0,0
S0023970,2025-02-01,Email,Tablet,1,1,0,0
S0023971,2026-08-23,Email,Desktop,1,0,0,0
S0023972,2025-01-05,Paid Search,Mobile,1,1,1,0
S0023973,2026-04-25,Organic,Mobile,1,1,1,1
S0023974,2026-01-20,Organic,Mobile,1,1,1,0
S0023975,2025-08-15,Direct,Desktop,1,0,0,0
S0023976,2025-04-06,Direct,Mobile,0,0,0,0
S0023977,2025-06-11,Organic,Desktop,0,0,0,0
S0023978,2026-01-27,Paid Search,Desktop,0,0,0,0
S0023979,2025-06-24,Email,Mobile,1,0,0,0
S0023980,2026-07-23,Paid Search,Mobile,1,0,0,0
S0023981,2025-01-02,Organic,Desktop,0,0,0,0
S0023982,2025-09-09,Organic,Mobile,1,0,0,0
S0023983,2026-03-23,Email,Mobile,1,0,0,0
S0023984,2025-07-09,Paid Search,Mobile,0,0,0,0
S0023985,2026-06-21,Paid Search,Mobile,0,0,0,0
S0023986,2025-02-21,Paid Search,Mobile,0,0,0,0
S0023987,2026-08-16,Email,Mobile,1,0,0,0
S0023988,2026-05-16,Social,Mobile,1,0,0,0
S0023989,2026-06-04,Social,Mobile,1,0,0,0
S0023990,2025-02-14,Organic,Desktop,0,0,0,0
S0023991,2026-04-26,Paid Search,Mobile,1,1,0,0
S0023992,2026-04-21,Social,Mobile,0,0,0,0
S0023993,2026-08-16,Social,Mobile,1,0,0,0
S0023994,2025-04-12,Social,Mobile,1,0,0,0
S0023995,2026-05-01,Social,Mobile,0,0,0,0
S0023996,2026-05-30,Email,Mobile,1,0,0,0
S0023997,2026-05-18,Email,Mobile,1,1,0,0
S0023998,2025-04-20,Email,Desktop,1,1,1,1
S0023999,2025-12-24,Direct,Desktop,1,0,0,0
S0024000,2025-10-02,Social,Mobile,1,0,0,0
S0024001,2025-04-17,Paid Search,Mobile,0,0,0,0
S0024002,2026-08-07,Email,Mobile,0,0,0,0
S0024003,2026-04-15,Organic,Desktop,1,0,0,0
S0024004,2026-01-14,Paid Search,Desktop,1,0,0,0
S0024005,2025-09-02,Social,Mobile,0,0,0,0
S0024006,2025-02-22,Direct,Desktop,0,0,0,0
S0024007,2025-05-05,Paid Search,Mobile,0,0,0,0
S0024008,2025-10-23,Direct,Mobile,0,0,0,0
S0024009,2026-03-03,Direct,Desktop,1,0,0,0
S0024010,2026-02-15,Paid Search,Mobile,1,1,0,0
S0024011,2026-03-15,Social,Desktop,0,0,0,0
S0024012,2025-04-20,Paid Search,Desktop,0,0,0,0
S0024013,2025-06-23,Direct,Mobile,1,0,0,0
S0024014,2026-01-02,Direct,Mobile,1,1,0,0
S0024015,2025-05-09,Social,Mobile,1,1,0,0
S0024016,2026-07-30,Direct,Mobile,1,0,0,0
S0024017,2025-05-06,Paid Search,Mobile,1,0,0,0
S0024018,2026-04-06,Organic,Tablet,0,0,0,0
S0024019,2025-06-22,Email,Mobile,0,0,0,0
S0024020,2025-10-30,Social,Mobile,1,0,0,0
S0024021,2026-05-12,Direct,Mobile,1,0,0,0
S0024022,2025-12-20,Direct,Mobile,1,0,0,0
S0024023,2025-06-06,Organic,Mobile,1,1,0,0
S0024024,2026-05-05,Direct,Desktop,1,0,0,0
S0024025,2025-04-16,Paid Search,Mobile,1,1,0,0
S0024026,2025-11-28,Social,Tablet,1,0,0,0
S0024027,2025-12-09,Organic,Desktop,0,0,0,0
S0024028,2025-05-20,Direct,Mobile,0,0,0,0
S0024029,2026-09-01,Email,Mobile,1,0,0,0
S0024030,2025-10-02,Paid Search,Tablet,1,0,0,0
S0024031,2025-02-05,Direct,Mobile,0,0,0,0
S0024032,2026-07-07,Paid Search,Mobile,1,0,0,0
S0024033,2025-08-04,Organic,Mobile,0,0,0,0
S0024034,2026-02-21,Organic,Mobile,1,0,0,0
S0024035,2025-01-02,Direct,Mobile,1,1,0,0
S0024036,2025-09-19,Organic,Mobile,1,0,0,0
S0024037,2025-05-09,Email,Mobile,0,0,0,0
S0024038,2025-10-04,Social,Mobile,1,0,0,0
S0024039,2025-11-05,Organic,Mobile,0,0,0,0
S0024040,2025-05-21,Direct,Desktop,1,1,1,1
S0024041,2025-09-04,Social,Mobile,1,1,0,0
S0024042,2026-06-15,Direct,Mobile,1,0,0,0
S0024043,2025-01-06,Email,Mobile,1,0,0,0
S0024044,2025-03-27,Paid Search,Tablet,0,0,0,0
S0024045,2026-03-15,Paid Search,Mobile,1,0,0,0
S0024046,2025-07-14,Direct,Mobile,1,0,0,0
S0024047,2026-05-10,Organic,Desktop,1,1,1,1
S0024048,2025-04-25,Organic,Mobile,0,0,0,0
S0024049,2025-02-07,Paid Search,Mobile,1,0,0,0
S0024050,2026-08-30,Email,Mobile,0,0,0,0
S0024051,2025-02-15,Paid Search,Mobile,1,1,0,0
S0024052,2025-11-12,Social,Mobile,0,0,0,0
S0024053,2025-10-06,Organic,Desktop,1,0,0,0
S0024054,2025-09-16,Paid Search,Mobile,1,1,1,1
S0024055,2025-08-08,Direct,Mobile,1,1,1,1
S0024056,2025-05-14,Social,Mobile,0,0,0,0
S0024057,2026-01-07,Social,Mobile,0,0,0,0
S0024058,2025-01-26,Organic,Mobile,0,0,0,0
S0024059,2026-08-24,Organic,Mobile,1,0,0,0
S0024060,2026-02-03,Paid Search,Mobile,1,0,0,0
S0024061,2026-09-01,Social,Mobile,1,1,1,1
S0024062,2025-10-05,Paid Search,Desktop,0,0,0,0
S0024063,2026-06-13,Paid Search,Mobile,0,0,0,0
S0024064,2025-05-14,Direct,Tablet,1,0,0,0
S0024065,2025-12-01,Paid Search,Mobile,0,0,0,0
S0024066,2026-07-25,Paid Search,Mobile,1,0,0,0
S0024067,2026-05-02,Organic,Mobile,1,0,0,0
S0024068,2026-02-13,Email,Mobile,1,1,0,0
S0024069,2025-08-20,Organic,Mobile,0,0,0,0
S0024070,2025-05-10,Email,Desktop,0,0,0,0
S0024071,2026-02-17,Social,Mobile,1,0,0,0
S0024072,2026-08-12,Organic,Desktop,1,0,0,0
S0024073,2025-09-21,Direct,Mobile,1,0,0,0
S0024074,2026-01-19,Organic,Mobile,0,0,0,0
S0024075,2025-02-22,Email,Mobile,1,0,0,0
S0024076,2025-11-27,Social,Mobile,0,0,0,0
S0024077,2026-06-21,Paid Search,Desktop,1,0,0,0
S0024078,2025-12-04,Paid Search,Desktop,1,1,0,0
S0024079,2026-02-05,Paid Search,Mobile,0,0,0,0
S0024080,2025-06-29,Email,Mobile,1,0,0,0
S0024081,2025-12-08,Organic,Mobile,1,1,0,0
S0024082,2026-01-11,Email,Mobile,1,0,0,0
S0024083,2025-04-15,Social,Mobile,1,0,0,0
S0024084,2025-03-22,Social,Mobile,1,0,0,0
S0024085,2026-04-02,Paid Search,Mobile,0,0,0,0
S0024086,2026-08-02,Direct,Desktop,1,0,0,0
S0024087,2025-07-29,Email,Mobile,0,0,0,0
S0024088,2025-03-04,Social,Mobile,1,0,0,0
S0024089,2025-01-28,Organic,Mobile,0,0,0,0
S0024090,2025-03-05,Paid Search,Desktop,1,0,0,0
S0024091,2025-07-08,Organic,Desktop,0,0,0,0
S0024092,2025-01-14,Organic,Desktop,1,0,0,0
S0024093,2026-01-09,Email,Mobile,1,0,0,0
S0024094,2025-10-12,Direct,Mobile,1,0,0,0
S0024095,2026-03-22,Paid Search,Mobile,1,0,0,0
S0024096,2025-03-17,Direct,Mobile,1,0,0,0
S0024097,2026-06-09,Email,Desktop,0,0,0,0
S0024098,2025-12-24,Organic,Mobile,0,0,0,0
S0024099,2025-02-07,Organic,Mobile,0,0,0,0
S0024100,2026-07-19,Organic,Desktop,1,1,1,1
S0024101,2026-03-20,Paid Search,Mobile,1,1,0,0
S0024102,2025-07-04,Organic,Mobile,0,0,0,0
S0024103,2025-09-24,Organic,Tablet,1,0,0,0
S0024104,2025-01-04,Organic,Mobile,1,0,0,0
S0024105,2026-05-29,Social,Mobile,0,0,0,0
S0024106,2026-08-25,Social,Mobile,1,0,0,0
S0024107,2026-04-20,Paid Search,Tablet,1,1,1,1
S0024108,2025-08-06,Organic,Mobile,0,0,0,0
S0024109,2025-10-04,Organic,Desktop,0,0,0,0
S0024110,2025-06-07,Paid Search,Desktop,0,0,0,0
S0024111,2025-12-04,Organic,Mobile,1,0,0,0
S0024112,2026-04-24,Direct,Mobile,1,0,0,0
S0024113,2025-07-23,Paid Search,Mobile,0,0,0,0
S0024114,2025-07-14,Social,Desktop,1,0,0,0
S0024115,2025-01-19,Paid Search,Mobile,1,0,0,0
S0024116,2026-02-24,Social,Mobile,0,0,0,0
S0024117,2025-05-02,Organic,Mobile,0,0,0,0
S0024118,2026-03-30,Paid Search,Mobile,1,0,0,0
S0024119,2025-01-15,Paid Search,Mobile,1,0,0,0
S0024120,2026-03-24,Organic,Mobile,1,0,0,0
S0024121,2025-02-12,Paid Search,Mobile,1,1,0,0
S0024122,2025-02-13,Paid Search,Mobile,1,1,1,1
S0024123,2026-08-27,Paid Search,Mobile,0,0,0,0
S0024124,2025-03-06,Direct,Desktop,1,1,1,1
S0024125,2025-12-21,Paid Search,Tablet,1,0,0,0
S0024126,2026-04-19,Social,Mobile,1,0,0,0
S0024127,2026-02-25,Paid Search,Desktop,1,0,0,0
S0024128,2025-06-28,Organic,Mobile,1,1,1,1
S0024129,2025-08-19,Direct,Mobile,1,0,0,0
S0024130,2026-04-16,Direct,Mobile,0,0,0,0
S0024131,2025-10-02,Organic,Mobile,1,1,1,0
S0024132,2026-08-09,Paid Search,Desktop,1,0,0,0
S0024133,2025-05-01,Organic,Desktop,1,1,1,1
S0024134,2026-07-14,Organic,Mobile,1,0,0,0
S0024135,2025-05-16,Paid Search,Mobile,1,1,1,1
S0024136,2025-02-27,Paid Search,Mobile,1,1,1,1
S0024137,2026-08-10,Social,Tablet,1,0,0,0
S0024138,2025-10-22,Email,Desktop,1,0,0,0
S0024139,2025-03-19,Organic,Mobile,1,0,0,0
S0024140,2025-07-19,Paid Search,Mobile,1,0,0,0
S0024141,2025-09-02,Direct,Desktop,1,0,0,0
S0024142,2025-07-29,Direct,Mobile,1,0,0,0
S0024143,2026-08-15,Direct,Mobile,1,0,0,0
S0024144,2026-04-13,Email,Mobile,1,1,0,0
S0024145,2026-05-26,Organic,Mobile,1,0,0,0
S0024146,2026-06-08,Direct,Mobile,1,0,0,0
S0024147,2025-12-17,Organic,Mobile,0,0,0,0
S0024148,2025-06-29,Social,Desktop,1,1,0,0
S0024149,2025-10-13,Organic,Mobile,1,1,1,0
S0024150,2025-04-22,Organic,Mobile,0,0,0,0
S0024151,2025-10-13,Paid Search,Mobile,1,0,0,0
S0024152,2025-12-30,Social,Mobile,1,0,0,0
S0024153,2025-10-17,Organic,Mobile,1,1,1,1
S0024154,2026-05-04,Direct,Mobile,0,0,0,0
S0024155,2025-07-23,Email,Mobile,1,0,0,0
S0024156,2026-06-12,Paid Search,Mobile,0,0,0,0
S0024157,2025-07-06,Organic,Mobile,1,0,0,0
S0024158,2025-06-27,Social,Mobile,0,0,0,0
S0024159,2025-01-25,Direct,Desktop,0,0,0,0
S0024160,2025-06-01,Social,Mobile,1,1,0,0
S0024161,2025-03-24,Paid Search,Desktop,1,0,0,0
S0024162,2026-04-14,Email,Mobile,1,0,0,0
S0024163,2025-08-11,Organic,Desktop,1,0,0,0
S0024164,2025-06-18,Organic,Mobile,0,0,0,0
S0024165,2025-08-09,Organic,Mobile,1,1,0,0
S0024166,2025-08-10,Paid Search,Mobile,0,0,0,0
S0024167,2025-01-24,Organic,Mobile,0,0,0,0
S0024168,2025-10-21,Organic,Mobile,1,0,0,0
S0024169,2025-02-22,Social,Mobile,1,1,1,1
S0024170,2025-01-04,Paid Search,Mobile,1,1,1,0
S0024171,2025-07-14,Paid Search,Mobile,1,0,0,0
S0024172,2025-08-29,Social,Desktop,1,1,1,1
S0024173,2025-11-11,Social,Mobile,1,0,0,0
S0024174,2025-07-04,Direct,Mobile,0,0,0,0
S0024175,2025-06-04,Paid Search,Mobile,1,1,0,0
S0024176,2026-03-18,Direct,Mobile,0,0,0,0
S0024177,2025-02-05,Email,Desktop,0,0,0,0
S0024178,2025-09-24,Direct,Mobile,1,1,0,0
S0024179,2026-07-14,Social,Mobile,1,1,0,0
S0024180,2025-11-27,Organic,Desktop,0,0,0,0
S0024181,2025-05-18,Paid Search,Mobile,0,0,0,0
S0024182,2025-04-28,Organic,Mobile,1,0,0,0
S0024183,2025-08-02,Direct,Mobile,0,0,0,0
S0024184,2025-04-28,Email,Desktop,1,0,0,0
S0024185,2026-07-14,Direct,Mobile,1,0,0,0
S0024186,2025-05-16,Organic,Mobile,0,0,0,0
S0024187,2026-04-18,Social,Mobile,1,0,0,0
S0024188,2025-02-25,Social,Mobile,1,0,0,0
S0024189,2026-04-01,Direct,Mobile,0,0,0,0
S0024190,2025-08-05,Organic,Mobile,1,1,1,0
S0024191,2026-08-23,Social,Desktop,0,0,0,0
S0024192,2026-05-18,Paid Search,Mobile,1,0,0,0
S0024193,2025-12-23,Direct,Mobile,1,0,0,0
S0024194,2025-01-18,Direct,Desktop,0,0,0,0
S0024195,2025-03-30,Organic,Tablet,1,0,0,0
S0024196,2025-05-20,Organic,Desktop,1,1,0,0
S0024197,2025-07-17,Organic,Mobile,1,0,0,0
S0024198,2025-06-28,Organic,Desktop,1,0,0,0
S0024199,2025-04-27,Email,Desktop,1,0,0,0
S0024200,2026-08-23,Paid Search,Mobile,0,0,0,0
S0024201,2025-10-29,Paid Search,Mobile,1,0,0,0
S0024202,2026-06-19,Direct,Mobile,1,0,0,0
S0024203,2025-04-13,Email,Desktop,1,1,1,0
S0024204,2025-05-11,Paid Search,Mobile,0,0,0,0
S0024205,2026-02-28,Social,Mobile,1,0,0,0
S0024206,2026-07-04,Direct,Mobile,1,1,1,1
S0024207,2025-11-09,Organic,Mobile,1,1,1,1
S0024208,2025-01-05,Direct,Mobile,0,0,0,0
S0024209,2025-03-13,Organic,Mobile,1,0,0,0
S0024210,2025-08-08,Email,Desktop,1,0,0,0
S0024211,2025-08-13,Organic,Mobile,0,0,0,0
S0024212,2025-06-22,Paid Search,Desktop,1,0,0,0
S0024213,2025-05-31,Paid Search,Mobile,1,0,0,0
S0024214,2025-01-06,Organic,Mobile,0,0,0,0
S0024215,2026-03-10,Paid Search,Mobile,1,0,0,0
S0024216,2026-03-14,Direct,Mobile,1,1,0,0
S0024217,2025-05-26,Direct,Desktop,1,0,0,0
S0024218,2025-07-28,Organic,Desktop,1,0,0,0
S0024219,2025-08-07,Organic,Mobile,1,0,0,0
S0024220,2026-06-17,Paid Search,Mobile,1,0,0,0
S0024221,2025-05-28,Email,Mobile,0,0,0,0
S0024222,2026-01-26,Direct,Mobile,1,0,0,0
S0024223,2025-05-06,Paid Search,Mobile,1,1,1,1
S0024224,2026-06-01,Paid Search,Mobile,1,0,0,0
S0024225,2025-02-18,Social,Mobile,0,0,0,0
S0024226,2026-04-02,Social,Mobile,0,0,0,0
S0024227,2025-05-19,Organic,Mobile,1,1,0,0
S0024228,2026-05-31,Organic,Desktop,1,0,0,0
S0024229,2026-01-28,Organic,Mobile,0,0,0,0
S0024230,2025-03-02,Paid Search,Desktop,1,1,1,1
S0024231,2025-06-23,Paid Search,Mobile,1,1,1,1
S0024232,2026-01-24,Paid Search,Desktop,1,1,1,1
S0024233,2025-03-17,Paid Search,Desktop,1,1,1,1
S0024234,2026-08-25,Social,Mobile,1,1,0,0
S0024235,2026-07-01,Direct,Mobile,1,0,0,0
S0024236,2025-03-13,Organic,Desktop,0,0,0,0
S0024237,2025-07-26,Paid Search,Mobile,0,0,0,0
S0024238,2025-12-14,Organic,Mobile,1,1,1,1
S0024239,2025-05-28,Organic,Desktop,1,1,1,1
S0024240,2025-07-23,Email,Desktop,1,0,0,0
S0024241,2026-08-03,Organic,Mobile,1,1,0,0
S0024242,2025-08-06,Email,Mobile,0,0,0,0
S0024243,2025-11-17,Email,Mobile,0,0,0,0
S0024244,2025-06-03,Social,Mobile,1,0,0,0
S0024245,2025-10-23,Paid Search,Desktop,1,1,0,0
S0024246,2025-08-06,Organic,Mobile,1,1,1,1
S0024247,2026-06-03,Organic,Mobile,1,0,0,0
S0024248,2025-01-16,Social,Mobile,0,0,0,0
S0024249,2025-07-13,Direct,Mobile,1,0,0,0
S0024250,2025-04-21,Paid Search,Desktop,1,0,0,0
S0024251,2026-02-05,Direct,Desktop,1,0,0,0
S0024252,2026-06-18,Organic,Mobile,1,0,0,0
S0024253,2026-06-26,Social,Mobile,1,0,0,0
S0024254,2025-07-23,Organic,Desktop,1,0,0,0
S0024255,2025-02-15,Organic,Desktop,0,0,0,0
S0024256,2026-07-05,Direct,Mobile,1,0,0,0
S0024257,2025-06-08,Direct,Mobile,0,0,0,0
S0024258,2026-03-29,Direct,Mobile,1,1,1,1
S0024259,2025-09-29,Paid Search,Mobile,1,1,0,0
S0024260,2026-08-19,Email,Mobile,1,0,0,0
S0024261,2025-04-22,Direct,Mobile,1,1,0,0
S0024262,2025-08-24,Organic,Mobile,0,0,0,0
S0024263,2026-07-29,Organic,Mobile,1,0,0,0
S0024264,2025-10-13,Organic,Desktop,1,0,0,0
S0024265,2025-06-07,Paid Search,Mobile,0,0,0,0
S0024266,2025-09-17,Email,Mobile,1,0,0,0
S0024267,2026-08-15,Paid Search,Mobile,1,1,0,0
S0024268,2025-05-16,Paid Search,Desktop,0,0,0,0
S0024269,2026-05-19,Paid Search,Mobile,0,0,0,0
S0024270,2025-04-01,Paid Search,Mobile,0,0,0,0
S0024271,2026-03-01,Paid Search,Mobile,1,0,0,0
S0024272,2025-06-16,Direct,Mobile,1,1,0,0
S0024273,2026-03-16,Organic,Mobile,1,1,1,1
S0024274,2026-06-10,Direct,Mobile,1,0,0,0
S0024275,2025-02-27,Organic,Mobile,1,1,1,0
S0024276,2026-05-03,Direct,Tablet,1,0,0,0
S0024277,2026-05-23,Organic,Mobile,1,1,0,0
S0024278,2026-03-24,Paid Search,Mobile,0,0,0,0
S0024279,2026-01-29,Organic,Mobile,1,0,0,0
S0024280,2026-05-07,Organic,Mobile,1,1,1,0
S0024281,2026-05-08,Paid Search,Mobile,0,0,0,0
S0024282,2025-07-27,Social,Mobile,1,1,1,1
S0024283,2025-06-21,Paid Search,Mobile,0,0,0,0
S0024284,2026-02-14,Direct,Mobile,0,0,0,0
S0024285,2025-10-02,Organic,Tablet,0,0,0,0
S0024286,2026-07-22,Organic,Mobile,1,1,1,1
S0024287,2025-02-18,Direct,Mobile,1,0,0,0
S0024288,2026-01-08,Social,Desktop,0,0,0,0
S0024289,2026-07-20,Email,Mobile,1,0,0,0
S0024290,2026-04-11,Email,Mobile,1,0,0,0
S0024291,2025-05-20,Paid Search,Mobile,1,0,0,0
S0024292,2026-07-05,Paid Search,Mobile,0,0,0,0
S0024293,2025-06-29,Organic,Mobile,1,0,0,0
S0024294,2026-07-04,Organic,Desktop,1,1,0,0
